ranking,country,regional_indicator,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,year,month
58,Greece,Middle East and North Africa,5.9482,7.70827,0.74276,80,0.33669,0.03189,0.18461,2022,7
58,Greece,Middle East and North Africa,5.9482,7.70827,0.74276,80,0.33669,0.03189,0.18461,2022,8
58,Greece,Middle East and North Africa,5.9482,7.70827,0.74276,80,0.33669,0.03189,0.18461,2022,9
58,Greece,Middle East and North Africa,5.9482,7.70827,0.74276,80,0.33669,0.03189,0.18461,2022,10
58,Greece,Middle East and North Africa,5.9482,7.70827,0.74276,80,0.33669,0.03189,0.18461,2022,11
58,Greece,Middle East and North Africa,5.9482,7.70827,0.74276,80,0.33669,0.03189,0.18461,2022,12
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,1
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,2
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,3
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,4
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,5
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,6
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,7
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,8
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,9
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,10
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,11
39,Guatemala,Latin America and Caribbean,6.2622,5.76466,0.62965,72,0.89476,0.23985,0.19561,2022,12
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,1
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,2
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,3
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,4
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,5
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,6
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,7
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,8
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,9
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,10
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,11
109,Guinea,Sub-Saharan Africa,4.8905,3.83884,0.42911,64,0.45107,0.45685,0.19699,2022,12
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,1
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,2
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,3
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,4
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,5
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,6
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,7
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,8
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,9
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,10
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,11
55,Honduras,Latin America and Caribbean,6.0221,5.02979,0.6705,73,0.78665,0.43168,0.13034,2022,12
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,1
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,2
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,3
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,4
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,5
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,6
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,7
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,8
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,9
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,10
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,11
81,Hong Kong,East Asia,5.4248,8.85912,0.72298,85,0.54097,0.31356,0.65224,2022,12
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,1
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,2
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,3
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,4
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,5
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,6
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,7
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,8
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,9
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,10
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,11
51,Hungary,Central and Eastern Europe,6.0859,7.91093,0.93384,76,0.65489,0.16603,0.10886,2022,12
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,1
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,2
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,3
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,4
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,5
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,6
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,7
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,8
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,9
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,10
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,11
3,Iceland,Western Europe,7.5575,8.76134,1.0,80,0.97048,0.57619,0.32583,2022,12
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,1
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,2
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,3
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,4
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,5
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,6
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,7
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,8
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,9
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,10
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,11
136,India,South Asia,3.7771,5.28205,0.28451,70,0.87446,0.42292,0.21014,2022,12
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,1
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,2
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,3
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,4
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,5
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,6
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,7
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,8
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,9
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,10
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,11
87,Indonesia,Southeast Asia,5.2396,6.25498,0.66891,72,0.83815,1.0,0.08059,2022,12
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,1
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,2
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,3
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,4
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,5
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,6
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,7
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,8
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,9
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,10
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,11
110,Iran,Middle East and North Africa,4.8879,6.38063,0.56114,76,0.38018,0.51501,0.2495,2022,12
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,1
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,2
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,3
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,4
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,5
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,6
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,7
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,8
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,9
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,10
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,11
107,Iraq,Middle East and North Africa,4.9409,5.83318,0.51697,73,0.44382,0.31357,0.07829,2022,12
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,1
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,2
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,3
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,4
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,5
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,6
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,7
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,8
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,9
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,10
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,11
13,Ireland,Western Europe,7.0408,9.63627,0.88309,80,0.84692,0.40537,0.69472,2022,12
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,1
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,2
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,3
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,4
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,5
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,6
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,7
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,8
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,9
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,10
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,11
9,Israel,Middle East and North Africa,7.3638,8.26439,0.92506,81,0.76704,0.3309,0.24303,2022,12
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,1
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,2
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,3
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,4
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,5
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,6
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,7
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,8
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,9
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,10
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,11
31,Italy,Western Europe,6.4667,8.30189,0.79682,80,0.5574,0.18239,0.10098,2022,12
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,1
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,2
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,3
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,4
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,5
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,6
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,7
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,8
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,9
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,10
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,11
88,Ivory Coast,Sub-Saharan Africa,5.2346,4.95177,0.33518,66,0.60954,0.31823,0.2108,2022,12
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,1
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,2
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,3
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,4
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,5
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,6
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,7
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,8
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,9
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,10
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,11
63,Jamaica,Latin America and Caribbean,5.8496,5.86501,0.79157,76,0.76602,0.17028,0.08977,2022,12
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,1
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,2
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,3
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,4
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,5
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,6
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,7
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,8
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,9
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,10
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,11
54,Japan,East Asia,6.0389,8.3032,0.82532,82,0.72502,0.01532,0.37182,2022,12
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,1
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,2
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,3
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,4
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,5
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,6
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,7
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,8
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,9
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,10
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,11
134,Jordan,Middle East and North Africa,4.1521,5.99044,0.54861,77,0.64298,0.12369,0.34136,2022,12
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,1
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,2
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,3
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,4
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,5
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,6
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,7
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,8
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,9
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,10
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,11
40,Kazakhstan,Commonwealth of Independent States,6.2341,7.54949,0.92443,75,0.78852,0.28593,0.26778,2022,12
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,1
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,2
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,3
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,4
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,5
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,6
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,7
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,8
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,9
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,10
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,11
119,Kenya,Sub-Saharan Africa,4.543,4.66892,0.45842,68,0.59452,0.68762,0.13999,2022,12
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,1
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,2
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,3
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,4
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,5
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,6
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,7
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,8
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,9
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,10
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,11
32,Kosovo,Central and Eastern Europe,6.4551,6.16511,0.71924,73,0.80922,0.66076,0.05966,2022,12
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,1
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,2
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,3
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,4
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,5
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,6
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,7
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,8
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,9
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,10
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,11
50,Kuwait,Middle East and North Africa,6.1061,8.61713,0.74496,79,0.83419,0.18583,0.24989,2022,12
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,1
64,Kyrgyzstan,Commonwealth of Independent States,5.8285,4.83649,0.84056,75,0.93652,0.44485,0.04223,2022,2
